Row;Dim_0;Dim_1=0;Dim_2=0;Dim_3=0;Dim_4=0;Dim_5=0;Dim_6=0;Dim_7=0;Dim_8=0;Dim_9=0;Dim_10=0;Dim_11=0;Dim_12=0;Dim_13=0;Dim_14=0;Dim_15=0;Dim_16;Dim_17;Dim_18;Dim_19;Dim_20;;
1295;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,052830;0,136490;0,149816;0,384259;0,139844;;
1296;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,118729;0,342593;0,123438;;
1297;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,125348;0,165552;0,361111;0,162500;;
1298;0,250000;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002642;0,086351;0,127090;0,328704;0,135938;;
1299;0,375000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,111978;0,299331;0,481481;0,231250;;
1300;0,687500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,103064;0,168896;0,379630;0,159375;;
1301;0,468750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003208;0,125348;0,224080;0,416667;0,195313;;
1302;0,812500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,091922;0,182274;0,393519;0,165625;;
1303;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008679;0,041783;0,148829;0,319444;0,162500;;
1304;0,562500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,086351;0,187291;0,351852;0,189063;;
1305;0,447917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001321;0,103064;0,177258;0,402778;0,157813;;
1306;0,239583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,091922;0,173913;0,384259;0,162500;;
1307;0,375000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002075;0,130919;0,173913;0,370370;0,167188;;
1308;0,489583;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0,001453;0,058496;0,132107;0,319444;0,145312;;
1309;0,343750;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,007736;0,220056;0,262542;0,671296;0,150000;;
1310;0,479167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,091922;0,160535;0,421296;0,137500;;
1311;0,177083;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0,001566;0,158774;0,110368;0,458333;0,087500;;
1312;0,302083;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,001340;0,169916;0,205686;0,564815;0,137500;;
1313;0,291667;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0,002642;0,186630;0,242475;0,611111;0,151563;;
1314;0,635417;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,006226;0,108635;0,190635;0,402778;0,168750;;
1315;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007736;0,052925;0,145485;0,342593;0,150000;;
1316;0,812500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,004340;0,019499;0,118729;0,199074;0,187500;;
1317;0,750000;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,006038;0,080780;0,112040;0,291667;0,131250;;
1318;0,177083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,142061;0,140468;0,342593;0,143750;;
1319;0,604167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,005283;0,111978;0,220736;0,402778;0,196875;;
1320;0,541667;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1,9e-05;0,111978;0,290970;0,393519;0,264063;;
1321;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,103064;0,222408;0,393519;0,203125;;
1322;0,520833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,113092;0,182274;0,361111;0,179688;;
1323;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,193980;0,402778;0,171875;;
1324;0,437500;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0,012264;0,097493;0,096990;0,333333;0,101563;;
1325;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001208;0,091922;0,167224;0,273148;0,206250;;
1326;0,468750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,086351;0,205686;0,402778;0,181250;;
1327;0,604167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003774;0,130919;0,153846;0,365741;0,150000;;
1328;0,645833;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,003396;0,108635;0,250836;0,458333;0,198438;;
1329;0,333333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,119777;0,193980;0,333333;0,203125;;
1330;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,103064;0,182575;0,379630;0,171984;;
1331;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,008357;0,142140;0,171296;0,248438;;
1332;0,468750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,175487;0,264214;0,629630;0,160937;;
1333;0,531250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,103064;0,143813;0,291667;0,168750;;
1334;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001830;0,125348;0,205686;0,402778;0,179688;;
1335;0,531250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9e-05;0,147632;0,200669;0,305556;0,226562;;
1336;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,345283;0,075209;0,020067;0,527778;0,014062;;
1337;0,541667;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001189;0,086351;0,188963;0,337963;0,196875;;
1338;0,541667;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000962;0,130919;0,204013;0,365741;0,198438;;
1339;0,729167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008849;0,091922;0,152174;0,375000;0,143750;;
1340;0,510417;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001019;0,097493;0,264214;0,430556;0,225000;;
1341;0,625000;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,098662;0,282407;0,123438;;
1342;0,406250;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,103064;0,234114;0,342593;0,240625;;
1343;0,604167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9e-05;0,119777;0,270903;0,388889;0,250000;;
1344;0,385417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,264624;0,050167;0,379630;0,047266;;
1345;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001358;0,153203;0,180602;0,379630;0,170313;;
1346;0,739583;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001396;0,052925;0,133779;0,319444;0,145312;;
1347;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9e-05;0,186630;0,219064;0,310185;0,245313;;
1348;0,750000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,148829;0,291667;0,173438;;
1349;0,562500;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1,9e-05;0,303621;0,362876;0,291667;0,425000;;
1350;0,468750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3,8e-05;0,103064;0,190635;0,337963;0,198438;;
1351;0,156250;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006226;0,111978;0,105351;0,259259;0,137500;;
1352;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,010377;0,108635;0,155518;0,421296;0,134375;;
1353;0,468750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000943;0,091922;0,217391;0,393519;0,200000;;
1354;0,666667;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005283;0,097493;0,175585;0,430556;0,150000;;
1355;0,760417;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,013019;0,094150;0,158863;0,324074;0,171875;;
1356;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000623;0,125348;0,162207;0,375000;0,154688;;
1357;0,760417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001377;0,125348;0,200669;0,291667;0,234375;;
1358;0,760417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004906;0,113092;0,245819;0,393519;0,226562;;
1359;0,427083;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,014340;0,125348;0,215719;0,453704;0,173438;;
1360;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,011509;0,119777;0,120401;0,384259;0,112375;;
1361;0,687500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005283;0,097493;0,235786;0,342593;0,242188;;
1362;0,687500;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001132;0,111978;0,123746;0,319444;0,134375;;
1363;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,125348;0,172241;0,370370;0,167188;;
1364;0,385417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003774;0,103064;0,229097;0,365741;0,223437;;
1365;0,697917;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,006981;0,030641;0,105351;0,328704;0,112500;;
1366;0,625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
1367;0,343750;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1,9e-05;0,208914;0,339465;0,773148;0,170313;;
1368;0,447917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003396;0,103064;0,193980;0,416667;0,168750;;
1369;0,562500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000528;0,113092;0,190635;0,449074;0,156250;;
1370;0,562500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9e-05;0,119777;0,284281;0,430556;0,242188;;
1371;0,479167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9e-05;0,230641;0,354515;0,592593;0,228125;;
1372;0,604167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,158774;0,202341;0,527778;0,143750;;
1373;0,489583;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0,000792;0,136490;0,152174;0,449074;0,125000;;
1374;0,697917;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3,8e-05;0,119777;0,234114;0,379630;0,220312;;
1375;0,197917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,004906;0,181058;0,198997;0,421296;0,171875;;
1376;0,197917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9e-05;0,264624;0,033445;0,379630;0,031516;;
1377;0,604167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007736;0,169916;0,180602;0,402778;0,159375;;
1378;0,791667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000698;0,091922;0,230769;0,277778;0,281250;;
1379;0,697917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,086351;0,135452;0,333333;0,142188;;
1380;0,885417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,086351;0,204013;0,388889;0,187500;;
1381;0,677083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000358;0,075209;0,158863;0,324074;0,170313;;
1382;0,750000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,015094;0,069638;0,165552;0,351852;0,165625;;
1383;0,781250;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003774;0,075209;0,175585;0,277778;0,214063;;
1384;0,645833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,058496;0,204013;0,314815;0,223437;;
1385;0,395833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001755;0,142061;0,214047;0,444444;0,176563;;
1386;0,677083;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000642;0,111978;0,155518;0,379630;0,145312;;
1387;0,791667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007736;0,113092;0,160535;0,439815;0,132812;;
1388;0,666667;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9e-05;0,169916;0,277592;0,375000;0,264063;;
1389;0,500000;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1,9e-05;0,111978;0,207358;0,305556;0,234375;;
1390;0,291667;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003019;0,119777;0,142140;0,361111;0,140625;;
1391;0,666667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,069638;0,259197;0,342593;0,265625;;
1392;0,229167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,108635;0,257525;0,458333;0,206250;;
1393;0,802083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,005472;0,103064;0,147157;0,370370;0,142188;;
1394;0,239583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,001453;0,153203;0,180602;0,342593;0,185937;;
1395;0,520833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,111978;0,264214;0,425926;0,226562;;
1396;0,260417;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,002264;0,136490;0,187291;0,425926;0,159375;;
1397;0,625000;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,003774;0,091922;0,175585;0,379630;0,164063;;
1398;0,218750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,113092;0,123746;0,287037;0,146875;;
1399;0,739583;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002453;0,052925;0,165552;0,291667;0,195313;;
1400;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001019;0,091922;0,147157;0,305556;0,167188;;
1401;0,260417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,000472;0,097493;0,197324;0,314815;0,215625;;
1402;0,760417;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003774;0,119777;0,178930;0,342593;0,182813;;
1403;0,500000;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1,9e-05;0,111978;0,225753;0,291667;0,262500;;
1404;0,666667;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1,9e-05;0,103064;0,143813;0,296296;0,167188;;
1405;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,018868;0,108635;0,127090;0,384259;0,118625;;
1406;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000264;0,292479;0,212375;0,379630;0,200047;;
1407;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009434;0,091922;0,096990;0,277778;0,118750;;
1408;0,208333;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0,004528;0,192201;0,282609;0,611111;0,176563;;
1409;0,833333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,097493;0,215719;0,375000;0,204688;;
1410;0,281250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,113092;0,234114;0,416667;0,204688;;
1411;0,645833;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,001472;0,103064;0,138796;0,430556;0,117188;;
1412;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001792;0,108635;0,178930;0,453704;0,143750;;
1413;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000321;0,064067;0,122074;0,328704;0,129688;;
1414;0,656250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000830;0,136490;0,145485;0,370370;0,140625;;
1415;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,052830;0,097493;0,117057;0,324074;0,125000;;
1416;0,843750;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,002453;0,075209;0,215719;0,421296;0,185937;;
1417;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,041783;0,162207;0,287037;0,193750;;
1418;0,635417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001623;0,103064;0,127090;0,314815;0,139062;;
1419;0,635417;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,004151;0,153203;0,200669;0,444444;0,167188;;
1420;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,018302;0,058496;0,125418;0,287037;0,148438;;
1421;0,687500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,125348;0,187291;0,430556;0,159375;;
1422;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004906;0,069638;0,108696;0,328704;0,115625;;
1423;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006038;0,153203;0,148829;0,379630;0,140203;;
1424;0,281250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002642;0,130919;0,180602;0,379630;0,170313;;
1425;0,479167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003585;0,125348;0,222408;0,416667;0,193750;;
1426;0,375000;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0,008302;0,142061;0,177258;0,439815;0,146875;;
1427;0,760417;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,006226;0,064067;0,148829;0,347222;0,151563;;
1428;0,604167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,013396;0,113092;0,128763;0,365741;0,126563;;
1429;0,708333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,103064;0,147157;0,379630;0,139062;;
1430;0,416667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5,7e-05;0,113092;0,309365;0,333333;0,325000;;
1431;0,416667;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1,9e-05;0,136490;0,033445;0,379630;0,031516;;
1432;0,312500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002264;0,147632;0,162207;0,328704;0,173438;;
1433;0,375000;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,001208;0,113092;0,150502;0,379630;0,142188;;
1434;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001132;0,069638;0,240803;0,333333;0,254688;;
1435;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,125348;0,195652;0,361111;0,192187;;
1436;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001736;0,113092;0,137124;0,319444;0,150000;;
1437;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5,7e-05;0,119777;0,143813;0,337963;0,150000;;
1438;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000170;0,119777;0,210702;0,268519;0,265625;;
1439;0,250000;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001321;0,111978;0,302676;0,574074;0,200000;;
1440;0,635417;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,108635;0,168896;0,361111;0,167188;;
1441;0,593750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000925;0,111978;0,284281;0,453704;0,231250;;
1442;0,666667;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0,002453;0,113092;0,267559;0,472222;0,210938;;
1443;0,520833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000547;0,111978;0,160535;0,398148;0,145312;;
1444;0,729167;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,000302;0,130919;0,272575;0,546296;0,189063;;
1445;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,136490;0,142140;0,435185;0,118750;;
1446;0,802083;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001208;0,091922;0,185619;0,379630;0,176563;;
1447;0,375000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,125348;0,152174;0,300926;0,173438;;
1448;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
1449;0,666667;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,003774;0,113092;0,254181;0,379630;0,240625;;
1450;0,822917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7,5e-05;0,108635;0,232441;0,402778;0,206250;;
1451;0,687500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3,8e-05;0,111978;0,198997;0,365741;0,195313;;
1452;0,718750;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0,000283;0,080780;0,138796;0,342593;0,143750;;
1453;0,302083;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,000943;0,119777;0,204013;0,527778;0,145312;;
1454;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,125348;0,219064;0,430556;0,185937;;
1455;0,541667;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,147170;0,111978;0,127090;0,458333;0,101563;;
1456;0,229167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006981;0,125348;0,247492;0,500000;0,184375;;
1457;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005283;0,113092;0,137124;0,324074;0,146875;;
1458;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000000;0,097493;0,234114;0,402778;0,207813;;
1459;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,119777;0,173913;0,342593;0,179688;;
1460;0,739583;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,001547;0,080780;0,135452;0,273148;0,179688;;
1461;0,843750;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,006038;0,075209;0,123746;0,319444;0,134375;;
1462;0,781250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,014151;0,113092;0,145485;0,449074;0,118750;;
1463;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000000;0,164345;0,260870;0,324074;0,282812;;
1464;0,750000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000736;0,111978;0,170569;0,370370;0,164063;;
1465;0,697917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,103774;0,030641;0,021739;0,333333;0,023438;;
1466;0,697917;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001811;0,111978;0,170569;0,384259;0,159375;;
1467;0,604167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,097493;0,242475;0,435185;0,203125;;
1468;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,011698;0,041783;0,081940;0,328704;0,087500;;
1469;0,625000;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,012075;0,130919;0,232441;0,504630;0,171875;;
1470;0,135417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006792;0,064067;0,168896;0,328704;0,181250;;
1471;0,604167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002075;0,108635;0,155518;0,314815;0,170313;;
1472;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,158774;0,182274;0,347222;0,185937;;
1473;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,111978;0,197324;0,393519;0,181250;;
1474;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,108635;0,160535;0,310185;0,179688;;
1475;0,645833;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002642;0,075209;0,147157;0,342593;0,153125;;
1476;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,097493;0,153846;0,273148;0,190625;;
1477;0,708333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,075209;0,143813;0,319444;0,156250;;
1478;0,333333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002453;0,119777;0,197324;0,365741;0,193750;;
1479;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,091922;0,237458;0,356481;0,235938;;
1480;0,604167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001547;0,075209;0,148829;0,370370;0,143750;;
1481;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006415;0,086351;0,163880;0,328704;0,173438;;
1482;0,666667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006415;0,103064;0,152174;0,370370;0,146875;;
1483;0,510417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,136490;0,187291;0,435185;0,157813;;
1484;0,458333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001075;0,097493;0,210702;0,449074;0,171875;;
1485;0,343750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,119777;0,127090;0,277778;0,156250;;
1486;0,562500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,097493;0,168896;0,333333;0,176563;;
1487;0,500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008491;0,175487;0,137124;0,310185;0,153125;;
1488;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001547;0,136490;0,158863;0,342593;0,164063;;
1489;0,687500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,113092;0,217391;0,444444;0,178125;;
1490;0,593750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001547;0,119777;0,163880;0,375000;0,156250;;
1491;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000981;0,136490;0,172241;0,388889;0,159375;;
1492;0,281250;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0,004528;0,113092;0,205686;0,379630;0,193750;;
1493;0,739583;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
1494;0,354167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,097493;0,163880;0,296296;0,189063;;
1495;0,572917;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002453;0,097493;0,170569;0,379630;0,160672;;
1496;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,058496;0,200669;0,444444;0,165625;;
1497;0,291667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003208;0,125348;0,222408;0,370370;0,215625;;
1498;0,270833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002642;0,125348;0,217391;0,356481;0,215625;;
1499;0,395833;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000472;0,158774;0,224080;0,587963;0,143750;;
1500;0,614583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,284906;0,075209;0,066890;0,402778;0,057812;;
1501;0,614583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,111978;0,182575;0,379630;0,171984;;
1502;0,614583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,064067;0,142140;0,254630;0,185937;;
1503;0,395833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,175487;0,177258;0,416667;0,153125;;
1504;0,593750;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001094;0,080780;0,135452;0,319444;0,148438;;
1505;0,552083;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,000868;0,164345;0,190635;0,402778;0,168750;;
1506;0,739583;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,010189;0,097493;0,142140;0,342593;0,145312;;
